dates,url,scores
12/29/2016,https://techcrunch.com/2016/12/29/facebook-stalls-in-lawsuit-alleging-its-facial-recognition-tech-violates-illinois-law/,-0.08137419354838711
12/28/2016,https://techcrunch.com/2016/12/28/facebook-google-dominate-the-list-of-2016s-top-apps/,0.18804615384615384
12/22/2016,https://techcrunch.com/2016/12/22/facebook-wave/,0.36466875000000004
12/22/2016,https://techcrunch.com/2016/12/22/facebook-ban-leslie-mac/,-0.161048
12/21/2016,https://techcrunch.com/2016/12/21/government-requests-for-facebook-user-data-up-27-percent-in-first-half-of-2016/,-0.06449
12/21/2016,https://techcrunch.com/2016/12/21/facebook-cut-pro/,0.2837307692307692
12/21/2016,https://techcrunch.com/2016/12/21/facebook-sara/,0.35105000000000003
12/20/2016,https://techcrunch.com/2016/12/20/facebook-live-audio/,0.24683076923076924
12/20/2016,https://techcrunch.com/2016/12/20/facebook-instant-verification/,0.22383333333333333
12/20/2016,https://techcrunch.com/2016/12/20/facebook-debuts-shareable-moments-at-the-top-of-the-news-feed-starting-with-holiday-cards/,0.45626666666666665
12/19/2016,https://techcrunch.com/2016/12/19/facebook-status-background-color/,0.33513913043478266
12/19/2016,https://techcrunch.com/2016/12/19/facebook-will-launch-the-first-preview-of-react-vr-later-this-week/,0.18301249999999997
12/16/2016,https://techcrunch.com/2016/12/16/facebook-admits-to-another-metrics-mistake-affecting-instant-article-publishers/,-0.05869999999999999
12/16/2016,https://techcrunch.com/2016/12/16/facebook-social-vr-rooms/,0.3754642857142856
12/16/2016,https://techcrunch.com/2016/12/16/facebook-drone-crash/,-0.06144499999999999
12/15/2016,https://techcrunch.com/2016/12/15/facebook-now-flags-and-down-ranks-fake-news-with-help-from-outside-fact-checkers/,-0.15064333333333335
12/15/2016,https://techcrunch.com/2016/12/15/facebook-messenger-camera/,0.19573015873015878
12/14/2016,https://techcrunch.com/2016/12/14/facebook-exploring-creation-of-its-own-original-video-content/,0.3885625
12/14/2016,https://techcrunch.com/2016/12/14/dxo-one-update-will-add-multi-camera-facebook-live-streaming/,0.625725
12/13/2016,https://techcrunch.com/2016/12/13/facebook-launches-parents-portal-to-help-folks-navigate-their-kids-social-experience/,0.26832
12/12/2016,https://techcrunch.com/2016/12/12/facebook-events-android/,0.26094545454545454
12/12/2016,https://techcrunch.com/2016/12/12/facebook-launches-live-360-video-from-natgeo-today-everyone-next-year/,0.13158125
12/12/2016,https://techcrunch.com/2016/12/12/facebook-rolls-out-a-lightweight-web-version-of-its-photo-sharing-service-moments/,0.3876952380952381
12/09/2016,https://techcrunch.com/2016/12/09/workplace-by-facebook-begins-to-take-shape/,0.23601250000000001
12/09/2016,https://techcrunch.com/2016/12/09/facebook-corrects-more-metrics-affecting-ad-reach-streaming-reactions-plus-like-share-counts/,0.20305714285714288
12/08/2016,https://techcrunch.com/2016/12/08/facebook-sandberg-2016-year-in-review/,0.09582222222222224
12/08/2016,https://techcrunch.com/2016/12/08/facebook-comment-messages/,0.22770833333333332
12/08/2016,https://techcrunch.com/2016/12/08/facebooks-new-tool-lets-anyone-create-custom-profile-frames/,0.22130625
12/07/2016,https://techcrunch.com/2016/12/07/facebook-just-secured-an-e-money-license-in-ireland-paving-way-for-messenger-payments-in-europe/,0.2164555555555555
12/06/2016,https://techcrunch.com/2016/12/06/airbnb-plummets-facebook-ranks-top-in-tech-on-glassdoors-best-places-to-work-2017/,0.39906818181818177
12/06/2016,https://techcrunch.com/2016/12/06/workplace-by-facebook-seeks-work-life-balance/,0.034187499999999996
12/06/2016,https://techcrunch.com/2016/12/06/facebook-workplace-platform/,0.36485263157894743
12/05/2016,https://techcrunch.com/2016/12/05/facebook-begins-asking-users-to-rate-articles-use-of-misleading-language/,-0.12425294117647061
12/05/2016,https://techcrunch.com/2016/12/05/facebook-microsoft-twitter-and-youtube-collaborate-to-remove-terrorist-content-from-their-services/,-0.03325714285714284
12/02/2016,https://techcrunch.com/2016/12/02/facebook-invests-20m-to-catalyze-affordable-housing-development-in-menlo-park/,0.07050000000000003
12/02/2016,https://techcrunch.com/2016/12/02/facebook-bsdetector-plugin-blocked/,-0.19920000000000002
12/01/2016,https://techcrunch.com/2016/12/01/facebook-fake-news-flags-reliable-news-source/,-0.17509199999999997
12/01/2016,https://techcrunch.com/2016/12/01/facebooks-advice-to-students-interested-in-artificial-intelligence/,0.18562499999999998
11/30/2016,https://techcrunch.com/2016/11/30/facebook-has-cut-off-prismas-live-video-access/,0.15335
11/29/2016,https://techcrunch.com/2016/11/29/post-app-store-developer-platform-blackstorms-first-showcase-instant-games-launch-on-facebook/,0.19353333333333336
11/26/2016,https://techcrunch.com/2016/11/26/machine-learning-can-fix-twitter-facebook-and-maybe-even-america/,-0.04977523809523808
11/23/2016,https://techcrunch.com/2016/11/23/facebook-china-struggle/,0.1294266666666667
11/22/2016,https://techcrunch.com/2016/11/22/facebook-smb-germany/,-0.05607692307692307
11/21/2016,https://techcrunch.com/2016/11/21/the-ntsb-is-investigating-the-structural-failure-of-facebooks-aquila-internet-drone/,0.18032142857142855
11/21/2016,https://techcrunch.com/2016/11/21/facebook-plans-to-boost-uk-headcount-by-50-as-govt-signals-corporate-tax-rate-cut/,0.14470869565217392
11/20/2016,https://techcrunch.com/2016/11/20/facebooks-fake-news-problem-and-fantasy-sports-listen-to-tcbc-9-with-jordan-crook/,0.25384285714285715
11/19/2016,https://techcrunch.com/2016/11/19/zuckerberg-reveals-plans-to-address-misinformation-on-facebook/,-0.0408631578947369
11/18/2016,https://techcrunch.com/2016/11/18/weekly-roundup-facebooks-fake-news-macbook-pro-reviewed-first-human-crispr-ed/,-0.05554782608695653
11/16/2016,https://techcrunch.com/2016/11/16/facebook-overhauls-ad-metrics-admits-4-bugs-and-errors-led-to-misreported-numbers/,0.008843333333333337
11/16/2016,https://techcrunch.com/2016/11/16/what-is-workplace-by-facebook-director-julien-codorniou-to-tell-all-at-disrupt-dec-5-6/,0.11869599999999998
11/15/2016,https://techcrunch.com/2016/11/15/snowden-discusses-facebooks-fake-news-controversy/,-0.2293
11/15/2016,https://techcrunch.com/2016/11/15/facebook-messenger-now-works-in-android-auto/,0.11155384615384617
11/15/2016,https://techcrunch.com/2016/11/15/sisense-announces-bots-for-slack-skype-facebook-messenger-and-telegram/,0.316
11/15/2016,https://techcrunch.com/2016/11/15/facebook-launches-a-unified-inbox-for-businesses-on-facebook-messenger-and-instagram/,0.1260222222222222
11/15/2016,https://techcrunch.com/2016/11/15/facebook-supports-ngos-with-release-of-emerging-markets-population-data/,0.0640904761904762
11/15/2016,https://techcrunch.com/2016/11/15/google-and-facebook-ban-fake-news-sites-from-their-advertising-networks/,-0.20227222222222224
11/14/2016,https://techcrunch.com/2016/11/14/facebook-fake-news/,-0.09264117647058825
11/14/2016,https://techcrunch.com/2016/11/14/facebook-opens-analytics-and-fbstart-to-messengers-34000-bot-developers/,0.33173913043478265
11/13/2016,https://techcrunch.com/2016/11/13/zuckerberg-claims-99-of-facebook-posts-authentic-denies-fake-news-there-influenced-election/,0.044055555555555556
11/13/2016,https://techcrunch.com/2016/11/13/how-facebook-can-escape-the-echo-chamber/,0.26775625
11/12/2016,https://techcrunch.com/2016/11/12/facebook-needs-accountability-to-win-back-advertisers-trust/,0.08822307692307693
11/12/2016,https://techcrunch.com/2016/11/12/facebook-wants-to-make-you-secure-no-matter-how-hard-you-make-it/,0.32005
11/11/2016,https://techcrunch.com/2016/11/11/facebook-messenger-launches-its-public-group-chat-feature-rooms-in-select-markets/,0.202025
11/11/2016,https://techcrunch.com/2016/11/11/facebook-suddenly-thinks-a-bunch-of-people-are-dead-dont-panic/,-0.2058307692307692
11/11/2016,https://techcrunch.com/2016/11/11/facebook-sort-of-disables-ethnic-affinity-targeting/,0.08213846153846155
